ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE
1843		i ʃ	58	1PL VERBAL	Santiagueno	ysh		i ʃ	ysh,nchis			juanatey2020
1844		- - n tʃ i s	58	1PL VERBAL	Santiagueno	nchis		n tʃ i s	ysh,nchis			juanatey2020
1845		i ʃ + m a n	58 4	1PL VERBAL CONDITIONAL	Santiagueno	yshman		i ʃ + m a n	yshman,nchisman			juanatey2020
1846		n tʃ i s + m a n	58 4	1PL VERBAL CONDITIONAL	Santiagueno	nchisman		n tʃ i s + m a n	yshman,nchisman			juanatey2020
1847		s u + i ʃ	111 58	1PL VERBAL FUTURE	Santiagueno	suysh		s u + i ʃ	suysh,sunchis			juanatey2020
1848		s u n + tʃ i s	111 58	1PL VERBAL FUTURE	Santiagueno	sunchis		s u n + tʃ i s	suysh,sunchis			juanatey2020
1849		t a n t a + j	155 156	1S POSSESSOR	Santiagueno	tanta-y		t a n t a + j	tanta-y			juanatey2020
1850		s u + j k i	111 24	1S SUBJECT 2S OBJECT	Santiagueno	suyki		s u + j k i	suyki,yki/su			juanatey2020
1853		s q a + j k i	210 24	1S SUBJECT 2S OBJECT FUTURE	Santiagueno	sqayki		s q a + j k i	sqayki,susqayki/susaq			juanatey2020
1854		s u + s q a + j k i	111 210 24	1S SUBJECT 2S OBJECT FUTURE	Santiagueno	susqayki		s u + s q a + j k i	sqayki,susqayki/susaq			juanatey2020
1855		s u + s a χ	111 280	1S SUBJECT 2S OBJECT FUTURE	Santiagueno	susaq		s u + s a χ	sqayki,susqayki/susaq			juanatey2020
1856		k a + n i	234 235	1S VERBAL	Santiagueno	ka-ni		k a + n i	ka-ni			juanatey2020
1857		s - a χ	280	1S VERBAL FUTURE	Santiagueno	saq		s a χ	saq		infrequent, periphrastic future is preferred	juanatey2020
1858		ŋ k i + m a n	326 40	2S CONDITIONAL	Santiagueno	nkiman		ŋ k i + m a n	nkiman			juanatey2020
1859		s - u	337	2S OBJECT	Santiagueno	su		s u	su			juanatey2020
1860		j k i	348	2S POSSESSOR	Santiagueno	yki		j k i	yki			juanatey2020
1861		w a + n k i	3 370	2S SUBJECT 1S OBJECT	Santiagueno	wanki		w a + n k i	wanki			juanatey2020
1862		ŋ - k i	370	2S VERBAL	Santiagueno	nki		ŋ k i	nki			juanatey2020
1863		ŋ q a	446	3S FUTURE	Santiagueno	nqa		ŋ q a	nqa		infrequent, periphrastic future is preferred	juanatey2020
1864		n	466	3S POSSESSOR	Santiagueno	n		n	n			juanatey2020
1865		- ai - + k - - u	37 35	3S SUBJECT 1PL OBJECT	Santiagueno	ayku		ai + k u	ayku			juanatey2020
1866		w a + n	3 546	3S SUBJECT 1S OBJECT	Santiagueno	wan		w a + n	wan			juanatey2020
1868		n	546	3S VERBAL	Santiagueno	n		n	n			juanatey2020
1869		m a n t a	571	ABLATIVE	Santiagueno	manta		m a n t a	manta,mant			juanatey2020
1870		m a n t -	571	ABLATIVE	Santiagueno	mant		m a n t	manta,mant			juanatey2020
1871		- t -	614	ACCUSATIVE	Santiagueno	t		t	t,ta			juanatey2020
1872		- t a	614	ACCUSATIVE	Santiagueno	ta		t a	t,ta			juanatey2020
1873		p a s	639	ADDITIVE	Santiagueno	pas		p a s	pas			juanatey2020
1874		q	674	AGENTIVE	Santiagueno	q		q	q			juanatey2020
1875		p a χ -	720	BENEFACTIVE	Santiagueno	paq		p a χ	paq			juanatey2020
1876		t a - χ	754	INTERROGATION	Santiagueno	taq		t a χ	taq			juanatey2020
1877		tʃ i	766	CAUSATIVE	Santiagueno	chi		tʃ i	chi			juanatey2020
1878		p u n i	787	ASSERTIVE	Santiagueno	puni		p u n i	puni		infrequent, only nominal	alderetes2001
1879		- i n a -	824	COMPARATIVE	Santiagueno	ina		i n a	ina			juanatey2020
1880		m a n	853	CONDITIONAL	Santiagueno	man		m a n	man			juanatey2020
1881		t -	614	DATIVE/ILATIVE	Santiagueno	t		t	t,ta			juanatey2020
1882		t a	614	DATIVE/ILATIVE	Santiagueno	ta		t a	t,ta			juanatey2020
1883		n a: - -	939	DESIDERATIVE	Santiagueno	naa		n a:	naa			juanatey2020
1884		- - tʃ a -	976	DIMINUTIVE	Santiagueno	cha		tʃ a	cha, illu, illa			juanatey2020
1885		i ʒ - u -	14	DIMINUTIVE	Santiagueno	illu		i ʒ u	cha, illu, illa	esp		juanatey2020
1886		i ʒ - a -	14	DIMINUTIVE	Santiagueno	illa		i ʒ a	cha, illu, illa	esp		juanatey2020
1887		n a	2270	VERBALIZER	Santiagueno	na		n a	na		Adverbial particle	juanatey2020
1888		tʃ u	1029	DISJUNCTIVE	Santiagueno	chu		tʃ u	chu			juanatey2020
1889		tʃ a χ a j	12	DISTAL REMOVED DEMONSTRATIVE	Santiagueno	chaqay		tʃ a χ a j	chaqay		variation chaqa/chaqay	juanatey2020
1890		tʃ - k - - a	1062	PROGRESSIVE	Santiagueno	chka		tʃ k a	chka			juanatey2020
1892		a -	20	INTENSIFIER	Santiagueno	á		a	á		maybe a clitic, not sure	juanatey2020
1893		tʃ a - -	18	EVIDENTIAL CONJECTURAL	Santiagueno	cha		tʃ a	cha			alderetes2001
1894		m i	1157	EVIDENTIAL DIRECT	Santiagueno	mi		m i	mi			juanatey2020
1895		s - i	1198	EVIDENTIAL REPORTATIVE	Santiagueno	si		s i	si			juanatey2020
1896		i - k u	1228	EXCEPTIONAL	Santiagueno	yku		i k u	yku			juanatey2020
1897		p u ɾ a	1256	EXCLUSIVE	Santiagueno	pura		p u ɾ a	pura			juanatey2020
1898		tʃ a -	1272	FACTIVE	Santiagueno	cha		tʃ a	cha			alderetes2001
1899		- - j a -	7	REPETITIVE	Santiagueno	ya		j a	ya		infrequent, maybe loan from Spanish	juanatey2020
1900		p - -	1315	GENITIVE	Santiagueno	p		p	p,pa			juanatey2020
1901		p a -	1315	GENITIVE	Santiagueno	pa		p a	p,pa			juanatey2020
1902		i - -	1362	IMPERATIVE	Santiagueno	y		i	y			juanatey2020
1903		ɾ i	1397	INCEPTIVE	Santiagueno	ri		ɾ i	ri		Infrequent, periphrastic is prefered	juanatey2020
1904		j a -	1419	INCHOATIVE	Santiagueno	ya		j a	ya			juanatey2020
1905		i	1362	INFINITIVE	Santiagueno	y		i	y			juanatey2020
1906		tʃ u n - -	1486	INJUNCTIVE	Santiagueno	chun		tʃ u n	chun			juanatey2020
1907		- a n	1507	INSTRUMENTAL-COMITATIVE	Santiagueno	an		a n	an			juanatey2020
1908		ɾ q + j a	20	INTENSIFIER	Santiagueno	rqya		ɾ q + j a	rqya			juanatey2020
1909		k a m a -	1578	LIMITATIVE	Santiagueno	kama		k a m a	kama			juanatey2020
1910		p i	1603	LOCATIVE	Santiagueno	pi		p i	pi,p			juanatey2020
1911		p -	1603	LOCATIVE	Santiagueno	p		p	pi,p			juanatey2020
1912		k u	1637	MIDDLE VOICE	Santiagueno	ku		k u	ku			juanatey2020
1913		s a p a	1656	MULTIPLE POSSESSIVE	Santiagueno	sapa		s a p a	sapa			juanatey2020
1914		tʃ u	1682	NEGATION	Santiagueno	chu		tʃ u	chu		infrequent, impolite	juanatey2020
1915		n - a	1711	NOMINALIZER NA	Santiagueno	na		n a	na		nmlz posterior	juanatey2020
1917		m a s - i	1746	PARTNERSHIP	Santiagueno	masi		m a s i	masi		Nominal lexeme, not a suffix	juanatey2020
1918		ɾ - a	1770	PAST TENSE	Santiagueno	ra		ɾ a	ra		only for first hand evidence	juanatey2020
1919		s q a	1800	PERFECTIVIZER	Santiagueno	sqa		s q a	sqa		nmlz anterior	juanatey2020
1920		s	1856	PLURAL	Santiagueno	s		s	s,kuna	esp		juanatey2020
1921		k u n a	1855	PLURAL	Santiagueno	kuna		k u n a	s,kuna			juanatey2020
1922		- - j o χ	1887	POSSESSIVE	Santiagueno	yoq		j o χ	yoq		Variation according to word ending	juanatey2020
1923		a m a	1918	PROHIBITIVE	Santiagueno	ama		a m a	ama			juanatey2020
1924		k a -	1927	PROXIMAL DEMONSTRATIVE	Santiagueno	ka		k a	ka,kay			juanatey2020
1925		k ai	1927	PROXIMAL DEMONSTRATIVE	Santiagueno	kay		k ai	ka,kay			juanatey2020
1927		ɾ ai k u	1948	REASON	Santiagueno	rayku		ɾ ai k u	rayku			juanatey2020
1928		n a x u	1976	RECIPROCAL	Santiagueno	naku		n a x u	naku			juanatey2020
1930		s - a	2021	REPORTATIVE PAST TENSE	Santiagueno	sa		s a	sa,sqa		-sa it's the most frequent, only used in periphrastic construction with auxiliar ka-; -sqa is reserved occasionally for 3SG and is not peiphrastic	juanatey2020
1931		s q a	2021	REPORTATIVE PAST TENSE	Santiagueno	sqa		s q a	sa,sqa		-sa it's the most frequent, only used in periphrastic construction with auxiliar ka-; -sqa is reserved occasionally for 3SG and is not peiphrastic	juanatey2020
1932		ʎ a	2039	RESTRICTIVE	Santiagueno	lla		ʎ a	lla			juanatey2020
1933		s - - -	2097	SUBORDINATOR ADVERBIAL	Santiagueno	s		s	s			juanatey2020
1934		s p a - - -	2113	SUBORDINATOR IDSUB	Santiagueno	spa		s p a	spa			juanatey2020
1935		p t i -	2144	SUBORDINATOR DIFFSUB	Santiagueno	pti		p t i	pti			juanatey2020
1936		q a	2178	TOPIC	Santiagueno	qa		q a	qa			juanatey2020
1937		p u	2201	VERBAL BENEFACTIVE	Santiagueno	pu		p u	pu			juanatey2020
1938		m a	4	1 OBJECT	Tarma	ma		m a	ma			adelaar1977
1939		n - - - - tʃ i -	58	1PL POSSESSOR	Tarma	nchi		n tʃ i	nchi, nchik			adelaar1977
1940		n - - - - tʃ i k	58	1PL POSSESSOR	Tarma	nchik		n tʃ i k	nchi, nchik			adelaar1977
1941		- - n tʃ i k	58	1PL VERBAL	Tarma	nchik		n tʃ i k	nchik			adelaar1977
1942		tʃ + w a n	111 3	1PL VERBAL CONDITIONAL	Tarma	chwan		tʃ + w a n	chwan			adelaar1977
1943		ʃ - u n - - - -	111	1PL VERBAL FUTURE	Tarma	shun		ʃ u n	shun			adelaar1977
1944		t a n t a + ø/a	155 31	1S POSSESSOR	Tarma	tantaː		t a n t a + ø/a	tantaː			adelaar1977
1945		q	206	1S SUBJECT 2S OBJECT	Tarma	q		q	q			adelaar1977
1946		ʃ a + j k i	210 24	1S SUBJECT 2S OBJECT FUTURE	Tarma	shayki		ʃ a + j k i	shayki			adelaar1977
1947		k aː/a + ø/a	234 236	1S VERBAL	Tarma	kaː		k aː/a + ø/a	kaː			adelaar1977
1948		ʃ - a q	280	1S VERBAL FUTURE	Tarma	shaq		ʃ a q	shaq			adelaar1977
1949		ʃ - u	337	2S OBJECT	Tarma	shu		ʃ u	shu			adelaar1977
1950		j k i	348	2S POSSESSOR	Tarma	yki		j k i	yki			adelaar1977
1951		m a + i k i	4 370	2S SUBJECT 1S OBJECT	Tarma	mayki		m a + i k i	mayki			adelaar1977
1952		n - k i	370	2S VERBAL	Tarma	nki		n k i	nki			adelaar1977
1953		n q a	446	3S FUTURE	Tarma	nqa		n q a	nqa			adelaar1977
1954		n	466	3S POSSESSOR	Tarma	n		n	n			adelaar1977
1955		n	546	3S VERBAL	Tarma	n		n	n			adelaar1977
1956		p i - t a	5	ABLATIVE	Tarma	pita		p i t a	pita			adelaar1977
1957		- t a	614	ACCUSATIVE	Tarma	ta		t a	ta			adelaar1977
1958		p i s	639	ADDITIVE	Tarma	pis		p i s	pis			adelaar1977
1959		b a s l a	672	ADJECTIVAL	Tarma	basla		b a s l a	basla		no indication of meaning	adelaar1977
1960		q	674	AGENTIVE	Tarma	q		q	q			adelaar1977
1961		j u p a j	704	ASSIMILATIVE	Tarma	yupay		j u p a j	yupay			adelaar1977
1962		p a q -	720	BENEFACTIVE	Tarma	paq		p a q	paq			adelaar1977
1963		n u j	750	BROAD EQUATIONAL	Tarma	nuy		n u j	nuy			adelaar1977
1964		t a - q	754	INTERROGATION	Tarma	taq		t a q	taq			adelaar1977
1965		tʃ i	766	CAUSATIVE	Tarma	chi		tʃ i	chi			adelaar1977
1966		m u	800	CISLOCATIVE	Tarma	mu		m u	mu			adelaar1977
1967		k u	849	COMPLETIVE	Tarma	ku		k u	ku		used in combination with directional verbs (special use of middle voice?)	adelaar1977
1968		m a n	853	CONDITIONAL	Tarma	man		m a n	man			adelaar1977
1969		ɾ a q -	877	CONTINUATIVE	Tarma	raq		ɾ a q	raq			adelaar1977
1970		m a n	911	DATIVE/ILATIVE	Tarma	man		m a n	man		named “allative”	adelaar1977
1971		n a - -	939	DESIDERATIVE	Tarma	na		n a	na			adelaar1977
1972		j - - u	1007	DIRECTIONAL INSIDE	Tarma	yu		j u	yu			adelaar1977
1973		ɾ p u	1000	DIRECTIONAL DOWN	Tarma	rpu		ɾ p u	rpu			adelaar1977
1974		ɾ k u	993	DIRECTIONAL UP	Tarma	rku		ɾ k u	rku			adelaar1977
1975		tʃ a	21	DISTRIBUTIVE	Tarma	cha		tʃ a	cha			adelaar1977
1976		- - j - - a	16	PROGRESSIVE	Tarma	ya		j a	ya			adelaar1977
1977		- ɾ i	1095	EMPHATIC	Tarma	ri		ɾ i	ri			adelaar1977
1978		tʃ i k a n	1129	EQUAL SIZE	Tarma	chikan		tʃ i k a n	chikan		two nouns equal in size, sometimes chigasaq as well	adelaar1977
1979		tʃ i - -	18	EVIDENTIAL CONJECTURAL	Tarma	chi		tʃ i	chi			adelaar1977
1980		m i	1157	EVIDENTIAL DIRECT	Tarma	mi		m i	mi			adelaar1977
1981		s - i	1198	EVIDENTIAL REPORTATIVE	Tarma	si		s i	si			adelaar1977
1982		tʃ aː ɾ i	1270	EXPERIMENTAL ACTION	Tarma	chaːri		tʃ aː ɾ i	chaːri			adelaar1977
1983		tʃ a -	1272	FACTIVE	Tarma	cha		tʃ a	cha			adelaar1977
1984		p a -	1315	GENITIVE	Tarma	pa		p a	pa			adelaar1977
1985		i k a tʃ a	1295	FREQUENTIVE	Tarma	ykacha		i k a tʃ a	ykacha			adelaar1977
1986		i - -	1362	IMPERATIVE	Tarma	y		i	y			adelaar1977
1987		ɾ i	1397	INCEPTIVE	Tarma	ri		ɾ i	ri			adelaar1977
1988		j a -	1419	INCHOATIVE	Tarma	ya		j a	ya			adelaar1977
1989		b u ɾ a	1444	INCLUSIVE	Tarma	bura		b u ɾ a	bura	esp	*pura	adelaar1977
1990		i	1362	INFINITIVE	Tarma	y		i	y			adelaar1977
1991		tʃ u n - -	1486	INJUNCTIVE	Tarma	chun		tʃ u n	chun			adelaar1977
1992		w a n	1507	INSTRUMENTAL-COMITATIVE	Tarma	wan		w a n	wan			adelaar1977
1993		t j a	1549	INTERRUPTED ACTION	Tarma	tya		t j a	tya		cognative with simulative tija?	adelaar1977
1996		p aː k u	1561	JOINT ACTION	Tarma	paːku		p aː k u	paku,paːku			adelaar1977
1997		k a m a -	1578	LIMITATIVE	Tarma	kama		k a m a	kama			adelaar1977
1998		tʃ u -	1604	LOCATIVE	Tarma	chu		tʃ u	chu			adelaar1977
1999		n j a	1635	LOOK-LIKE	Tarma	nya		n j a	nya		look like a donkey	adelaar1977
2000		k u	1637	MIDDLE VOICE	Tarma	ku		k u	ku			adelaar1977
2001		s a p a	1656	MULTIPLE POSSESSIVE	Tarma	sapa		s a p a	sapa			adelaar1977
2002		tʃ u	1682	NEGATION	Tarma	chu		tʃ u	chu			adelaar1977
2003		n q a	1706	NOMINALIZER NQA	Tarma	nqa		n q a	nqa			adelaar1977
2004		n - a	1711	NOMINALIZER NA	Tarma	na		n a	na			adelaar1977
2005		m a j - i	1746	PARTNERSHIP	Tarma	mayi		m a j i	mayi			adelaar1977
2006		k a -	1758	PASSIVE ACCIDENTAL	Tarma	ka		k a	ka			adelaar1977
2007		ɾ - a	1770	PAST TENSE	Tarma	ra		ɾ a	ra			adelaar1977
2008		ɾ a l	1796	PECUNIAL	Tarma	ral		ɾ a l	ral		spanish “real”?	adelaar1977
2009		ɾ u	1770	PAST TENSE	Tarma	ru		ɾ u	ru			adelaar1977
2010		ʃ - a	1800	PERFECTIVIZER	Tarma	sha		ʃ a	sha			adelaar1977
2011		k u n a	1855	PLURAL	Tarma	kuna		k u n a	kuna			adelaar1977
2012		- - j u q	1887	POSSESSIVE	Tarma	yuq		j u q	yuq			adelaar1977
2013		n a k u	1976	RECIPROCAL	Tarma	naku		n a k u	naku			adelaar1977
2014		l - a	2039	RESTRICTIVE	Tarma	la		l a	la			adelaar1977
2015		t a q	2063	SEQUENTIAL	Tarma	taq		t a q	taq			adelaar1977
2016		ɾ k u	2077	SEQUENTIAL2	Tarma	rku		ɾ k u	rku		close temporal relationship, also “social act”	adelaar1977
2017		g a ʃ a	2079	SIBLING	Tarma	gasha		g a ʃ a	gasha, chikaq		siblings of the same sex	adelaar1977
2018		tʃ i k a q	2080	SIBLING	Tarma	chikaq		tʃ i k a q	gasha, chikaq		siblings of the same sex	adelaar1977
2019		t u k u	2082	SIMULATIVE	Tarma	tuku		t u k u	tuku			adelaar1977
2020		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Tarma	shtin		ʃ t i n	shtin			adelaar1977
2021		ɾ	2114	SUBORDINATOR IDSUB	Tarma	r		ɾ	r			adelaar1977
2022		p t i -	2144	SUBORDINATOR DIFFSUB	Tarma	pti		p t i	pti			adelaar1977
2023		q a	2178	TOPIC	Tarma	qa		q a	qa			adelaar1977
2024		p a j	2199	TOPOGRAPHIC	Tarma	pay		p a j	pay			adelaar1977
2025		p a	2201	VERBAL BENEFACTIVE	Tarma	pa		p a	pa, pu			adelaar1977
2026		p u	2201	VERBAL BENEFACTIVE	Tarma	pu		p u	pa, pu			adelaar1977
2027		ɾ a	11	UNINTERRUPTED ACTION	Tarma	ra		ɾ a	ra			adelaar1977
2028		ɾ k - a	2265	VERBAL PLURAL	Tarma	rka		ɾ k a	rka		before durative aspect, of after -ku	adelaar1977
2029		n a	2270	VERBALIZER	Tarma	na		n a	na			adelaar1977
2035		t a q	754	INTERROGATION	Apuri	taq		t a q				shimelman2017
2036		w a	3	1 OBJECT	Ayacucho	wa		w a				parker1969
2037		s u	337	2S OBJECT	Ayacucho	su		s u				parker1969
2038		t a q	754	INTERROGATION	Ayacucho	taq		t a q				parker1969
2039		tʃ ai	1036	DISTAL DEMONSTRATIVE	Ayacucho	chay		tʃ ai				parker1969
2040		p a j a	7	REPETITIVE	Ayacucho	paya		p a j a				parker1969
2041		tʃ u	1486	INJUNCTIVE	Ayacucho	chu		tʃ u				parker1969
2042		k ai	1927	PROXIMAL DEMONSTRATIVE	Ayacucho	kay		k ai				parker1969
2043		tʃ ai	1036	DISTAL DEMONSTRATIVE	Azuay	chay		tʃ ai				cordero1955
2044		k ai	1927	PROXIMAL DEMONSTRATIVE	Azuay	kay		k ai				cordero1955
2045		t a q	754	INTERROGATION	Cacra-Hongos	taq		t a q				shimelman2017
2046		n k i + m a n	326 40	2S CONDITIONAL	Cajamarca	nki-man		n k i + m a n				quesada2006
2047		ʃ u	337	2S OBJECT	Cajamarca	shu		ʃ u				quesada2006
2048		w a + n k i	3 370	2S SUBJECT 1S OBJECT	Cajamarca	wa-nki		w a + n k i				quesada2006
2049		w a + ʎ a p a	3 41	3S SUBJECT 1PL OBJECT	Cajamarca	wallapa		w a + ʎ a p a				quesada2006
2050		w a + n	3 546	3S SUBJECT 1S OBJECT	Cajamarca	wan		w a + n				quesada2006
2051		ʃ u + n k i	337 528	3S SUBJECT 2S OBJECT	Cajamarca	shunki		ʃ u + n k i				quesada2006
2052		tʃ + w a n	111 3	1PL VERBAL CONDITIONAL	Ferrenafe	chwan		tʃ + w a n				taylor1982
2053		s a	1800	PERFECTIVIZER	Ferrenafe	sa		s a				taylor1982
2054		k a	29	AUTOTRANSFORMATIVE	Ferrenafe	ka		k a				taylor1982
2055		m a n	853	CONDITIONAL	Ferrenafe	man		m a n				taylor1982
2057		n a	939	DESIDERATIVE	Ferrenafe	na		n a				taylor1982
2062		s q a	1800	PERFECT	Laraos	sqa		s q a				taylor1990
2063		s q a	1800	PERFECTIVIZER	Laraos	sqa		s q a				taylor1990
2064		n a k u	1976	RECIPROCAL	Laraos	naku		n a k u				taylor1990
2065		m u	800	CISLOCATIVE	Laraos	mu		m u				taylor1990
2066		r q u	1014	DIRECTIONAL OUTSIDE	Laraos	rqu		r q u				taylor1990
2067		h i n a	824	COMPARATIVE	Laraos	hina		h i n a				taylor1990
2068		j u q	1887	POSSESSIVE	Laraos	yuq		j u q				taylor1990
2069		m a n	853	CONDITIONAL	Laraos	man		m a n				taylor1990
2071		k u	1637	MIDDLE VOICE	Laraos	ku		k u				taylor1990
2072		n q a	446	3S FUTURE	Laraos	nqa		n q a				taylor1990
2073		p u	2201	VERBAL BENEFACTIVE	Laraos	pu		p u				taylor1990
2076		w a + n	3 546	3S SUBJECT 1S OBJECT	Laraos	wan		w a + n				taylor1990
2077		p a	2008	REPETITIVE	Laraos	pa		p a				taylor1990
2079		aː	20	INTENSIFIER	Pacaraos	aa		aː			enclítico enfático	adelaar1987
2080		p a	1315	GENITIVE	Pacaraos	pa		p a				adelaar1987
2081		p a	639	ADDITIVE	Pacaraos	pa		p a				adelaar1987
2082		ʃ i	1198	EVIDENTIAL REPORTATIVE	Pacaraos	shi		ʃ i				adelaar1987
2083		m i	1157	EVIDENTIAL DIRECT	Pacaraos	mi		m i				adelaar1987
2084		tʂ i	18	EVIDENTIAL CONJECTURAL	Pacaraos	tri		tʂ i				adelaar1987
2085		n a k u	1976	RECIPROCAL	Pacaraos	naku		n a k u				adelaar1987
2086		i	1362	INFINITIVE	Pacaraos	y		i				adelaar1987
2087		n s i	58	1PL VERBAL	Pacaraos	nsi		n s i				adelaar1987
2088		s u	1682	NEGATION	Pacaraos	su		s u				adelaar1987
2089		q a	2178	TOPIC	Pacaraos	qa		q a				adelaar1987
2090		s a p a	1656	MULTIPLE POSSESSIVE	Pacaraos	sapa		s a p a				adelaar1987
2091		n t i	1443	INCLUSIVE	Pacaraos	nti		n t i				adelaar1987
2092		tʂ aː	1295	FREQUENTIVE	Pacaraos	traa		tʂ aː				adelaar1987
2094		n i	13	SUBORDINATOR	Pacaraos	ni		n i				adelaar1987
2096		t u k u	2082	SIMULATIVE	Pacaraos	tuku		t u k u				adelaar1987
2098		k ai	1927	PROXIMAL DEMONSTRATIVE	Pacaraos	kay		k ai				adelaar1987
2099		tʂ a q ai	12	DISTAL REMOVED DEMONSTRATIVE	Pacaraos	traqay		tʂ a q ai				adelaar1987
2100		ʃ	708	ATTRIBUTIVE	Cajamarca	sh		ʃ				quesada2006
2101		i t u	14	DIMINUTIVE	Cajamarca	itu		i t u		esp		quesada2006
2102		tʃ ai	1036	DISTAL DEMONSTRATIVE	Cajamarca	chay		tʃ ai				quesada2006
2104		tʃ u	1486	INJUNCTIVE	Cajamarca	chu		tʃ u				quesada2006
2105		k a	1758	PASSIVE ACCIDENTAL	Cajamarca	ka		k a				quesada2006
2106		k ai	1927	PROXIMAL DEMONSTRATIVE	Cajamarca	kay		k ai				quesada2006
2107		p a	2008	REPETITIVE	Cajamarca	pa		p a				quesada2006
2108		r a	11	UNINTERRUPTED ACTION	Cajamarca	ra		r a				quesada2006
2109		n tʃ i	58	1PL VERBAL	Chachapoyas	nchi		n tʃ i				taylor1979
2110		n tʃ i + m a n	58 4	1PL VERBAL CONDITIONAL	Chachapoyas	nchi-man		n tʃ i + m a n				taylor1979
2111		ʃ k a + j k i	210 24	1S SUBJECT 2S OBJECT FUTURE	Chachapoyas	shka-yki		ʃ k a + j k i				taylor1979
2112		n k i + m a n	326 40	2S CONDITIONAL	Chachapoyas	nki-man		n k i + m a n				taylor1979
2113		ʃ u	337	2S OBJECT	Chachapoyas	shu		ʃ u				taylor1979
2114		w a + n k i	3 370	2S SUBJECT 1S OBJECT	Chachapoyas	wa-nki		w a + n k i				taylor1979
2115		n k a	446	3S FUTURE	Chachapoyas	nka		n k a				taylor1979
2116		w a + n + tʃ i	3 486	3S SUBJECT 1PL OBJECT	Chachapoyas	wa-nchi		w a + n + tʃ i				taylor1979
2117		w a + n	3 546	3S SUBJECT 1S OBJECT	Chachapoyas	wa-n		w a + n				taylor1979
2118		n	546	3S VERBAL	Chachapoyas	n		n				taylor1979
2119		p i ʃ	639	ADDITIVE	Chachapoyas	pish		p i ʃ				taylor1979
2120		ʃ i n a	824	COMPARATIVE	Chachapoyas	shina		ʃ i n a				taylor1979
2121		ɲ a	1019	DISCONTINUATIVE	Chachapoyas	ña		ɲ a				taylor1979
2122		aː	20	INTENSIFIER	Huanca	aa		aː			"doesn't allow for an answer"	cerron1976
2123		tʃ ai	1036	DISTAL DEMONSTRATIVE	Huanca	chay		tʃ ai				cerron1976
2124		i k a tʃ a	1295	FREQUENTIVE	Huanca	ykatra		i k a tʃ a				cerron1976
2125		k ai	1927	PROXIMAL DEMONSTRATIVE	Huanca	kay		k ai				cerron1976
2126		l aː	11	UNINTERRUPTED ACTION	Huanca	laa		l aː				cerron1976
2127		t a q	754	INTERROGATION	Huangascar	taq		t a q				shimelman2017
2128		k ai	1927	PROXIMAL DEMONSTRATIVE	Tarma	kay		k ai				adelaar1977
2129		tʃ ai	1036	DISTAL DEMONSTRATIVE	Tarma	chay		tʃ ai				adelaar1977
2130		ʃ u + n k i	337 528	3S SUBJECT 2S OBJECT	Tarma	shunki		ʃ u + n k i				adelaar1977
2131		m a + n	4 546	3S SUBJECT 1S OBJECT	Tarma	ma-n		m a + n				adelaar1977
2132		m a + n + tʃ i	4 486	3S SUBJECT 1PL OBJECT	Tarma	ma-n-chi		m a + n + tʃ i				adelaar1977
2133		n k i + m a n	326 40	2S CONDITIONAL	Tarma	nki-man		n k i + m a n				adelaar1977
2134		j k i	24	1S SUBJECT 2S OBJECT	Tarma	yki		j k i				adelaar1977
2135		p a	2008	REPETITIVE	Santiagueno	pa		p a				alderetes2001
2136		s q a	1800	PERFECT	Santiagueno	sqa		s q a			nearly obsolescent	juanatey2020
2137		n t i	1443	INCLUSIVE	Santiagueno	nti		n t i				alderetes2001
2138		r a q	877	CONTINUATIVE	Santiagueno	raq		r a q				alderetes2001
2139		m u	800	CISLOCATIVE	Santiagueno	mu		m u				alderetes2001
2140		s u + n	337 528	3S SUBJECT 2S OBJECT	Santiagueno	su-n		s u + n				juanatey2020
2141		t a q	754	INTERROGATION	SanPedro	taq		t a q				shimelman2017
2143		t a q	754	INTERROGATION	Lincha-Tana	taq		t a q				shimelman2017
2144		p u	2201	VERBAL BENEFACTIVE	SanMartin	pu		p u				coombs1976
2146		k ai	1927	PROXIMAL DEMONSTRATIVE	SanMartin	kay		k ai				coombs1976
2147		tʃ ai	1036	DISTAL DEMONSTRATIVE	SanMartin	chay		tʃ ai				coombs1976
2148		i t u	14	DIMINUTIVE	SanMartin	itu		i t u		esp		coombs1976
2149		n	546	3S VERBAL	SanMartin	n		n				coombs1976
2150		w a + n	3 546	3S SUBJECT 1S OBJECT	SanMartin	wa-n		w a + n				coombs1976
2151		w a + n + tʃ i	3 486	3S SUBJECT 1PL OBJECT	SanMartin	wa-n-chi		w a + n + tʃ i				coombs1976
2152		n k a	446	3S FUTURE	SanMartin	nka		n k a				coombs1976
2153		ʃ u	337	2S OBJECT	SanMartin	shu		ʃ u				coombs1976
2154		n k i + m a n	326 40	2S CONDITIONAL	SanMartin	nki-man		n k i + m a n				coombs1976
2155		ʃ k a + j k i	210 24	1S SUBJECT 2S OBJECT FUTURE	SanMartin	shka-yki		ʃ k a + j k i				coombs1976
2156		n tʃ i + w a n	58 3	1PL VERBAL CONDITIONAL	SanMartin	n-chi-wan		n tʃ i + w a n				coombs1976
2157		n tʃ i	58	1PL VERBAL	SanMartin	nchi		n tʃ i				coombs1976
